Q7493941,shelter,Buildings,#ff9933
Q1223230,Roman bridge,Buildings,#ff9933
Q83620,thoroughfare,Buildings,#ff9933
Q15848826,city palace,Buildings,#ff9933
Q143912,triumphal arch,Buildings,#ff9933
Q2087181,house museum,Buildings,#ff9933
Q489357,farmhouse,Buildings,#ff9933
Q1076486,sports venue,Buildings,#ff9933
Q200023,swimming center,Buildings,#ff9933
Q483110,stadium,Buildings,#ff9933
Q19860854,destroyed building or structure,Buildings,#ff9933
Q245016,military base,Buildings,#ff9933
Q1497375,architectural ensemble,Buildings,#ff9933
Q18247357,group of structures or buildings,Buildings,#ff9933
Q158555,cable-stayed bridge,Buildings,#ff9933
Q12280,bridge,Buildings,#ff9933
Q1436181,maison de plaisance,Buildings,#ff9933
Q595452,baseball venue,Buildings,#ff9933
Q1440300,observation tower,Buildings,#ff9933
Q12518,tower,Buildings,#ff9933
Q12570,suspension bridge,Buildings,#ff9933
Q911663,bascule bridge,Buildings,#ff9933
Q158438,arch bridge,Buildings,#ff9933
Q1735471,box girder bridge,Buildings,#ff9933
Q12042110,steel bridge,Buildings,#ff9933
Q537127,road bridge,Buildings,#ff9933
Q52177058,civic building,Buildings,#ff9933
Q16831714,government building,Buildings,#ff9933
Q25550691,town hall,Buildings,#ff9933
Q35112127,historic building,Buildings,#ff9933
Q62447,aerodrome,Buildings,#ff9933
Q1248784,airport,Buildings,#ff9933
Q644371,international airport,Buildings,#ff9933
Q8502,mountain,Nature,#99ff33
Q46831,mountain range,Nature,#99ff33
Q3777462,alpine group,Nature,#99ff33
Q8072,volcano,Nature,#99ff33
Q169358,stratovolcano,Nature,#99ff33
Q4421,forest,Nature,#99ff33
Q355304,watercourse,Nature,#99ff33
Q4022,river,Nature,#99ff33
Q34918903,National Park of the United States,Nature,#99ff33
Q22698,park,Nature,#99ff33
Q573344,main stream,Nature,#99ff33
Q47521,stream,Nature,#99ff33
Q12284,canal,Nature,#99ff33
Q165,sea,Nature,#99ff33
Q37901,strait,Nature,#99ff33
Q162602,river island,Nature,#99ff33
Q23397,lake,Nature,#99ff33
Q42527,spice,Nature,#99ff33
Q37813,ecosystem,Nature,#99ff33
Q170321,wetland,Nature,#99ff33
Q10884,tree,Nature,#99ff33
Q16521,taxon,Nature,#99ff33
Q193110,floodplain,Nature,#99ff33
Q2624046,mountain chain,Nature,#99ff33
Q34038,waterfall,Nature,#99ff33
Q55983715,organisms known by a particular common name,Nature,#99ff33
Q9430,ocean,Nature,#99ff33
Q15324,body of water,Nature,#99ff33
Q35145263,natural geographic object,Nature,#99ff33
Q358976,excavation lake,Nature,#99ff33
Q337567,still waters,Nature,#99ff33
Q47053,estuary,Nature,#99ff33
Q39594,bay,Nature,#99ff33
Q1437299,creek,Nature,#99ff33
Q3965305,Alpine subsection,Nature,#99ff33
Q39816,valley,Nature,#99ff33
Q40080,beach,Nature,#99ff33
Q12089225,mineral species,Nature,#99ff33
Q429795,mineral variety,Nature,#99ff33
Q1493054,type of wood,Nature,#99ff33
Q310890,monotypic taxon,Nature,#99ff33
Q838625,terrace,Nature,#99ff33
Q523,star,Nature,#99ff33
Q8928,constellation,Nature,#99ff33
Q11344,chemical element,Nature,#99ff33
Q9019918,endorheic lake,Nature,#99ff33
Q1061151,massif,Nature,#99ff33
Q22675015,type of quantum particle,Nature,#99ff33
Q1414991,area,Locations,#33ff99
Q1620908,historical region,Locations,#33ff99
Q35657,U.S. state,Locations,#33ff99
Q3336843,nation within the UK,Locations,#33ff99
Q36784,region of France,Locations,#33ff99
Q6256,country,Locations,#33ff99
Q99541706,historical unrecognized state,Locations,#33ff99
Q5107,continent,Locations,#33ff99
Q17199338,fictional continent,Locations,#33ff99
Q3920906,ethnic territory,Locations,#33ff99
Q11081619,land,Locations,#33ff99
Q23442,island,Locations,#33ff99
Q54050,hill,Locations,#33ff99
Q570116,tourist attraction,Locations,#33ff99
Q174782,square,Locations,#33ff99
Q262166,municipality of Germany,Locations,#33ff99
Q79007,street,Locations,#33ff99
Q7245083,principal meridian,Locations,#33ff99
Q32099,meridian,Locations,#33ff99
Q146591,circle of latitude,Locations,#33ff99
Q82794,geographic region,Locations,#33ff99
Q14524493,terrain,Locations,#33ff99
Q13691,artificial island,Locations,#33ff99
Q3624078,sovereign state,Locations,#33ff99
Q5255892,democratic republic,Locations,#33ff99
Q1520223,constitutional republic,Locations,#33ff99
Q512187,federal republic,Locations,#33ff99
Q1088391,rump state,Locations,#33ff99
Q51576574,Mediterranean country,Locations,#33ff99
Q7270,republic,Locations,#33ff99
Q3455524,administrative region,Locations,#33ff99
Q56061,administrative division,Locations,#33ff99
Q16110,region of Italy,Locations,#33ff99
Q253019,Ortsteil,Locations,#33ff99
Q387917,administrative territorial entity of Germany,Locations,#33ff99
Q34876,province,Locations,#33ff99
Q532,village,Locations,#33ff99
Q839954,archaeological site,Locations,#33ff99
Q22746,urban park,Locations,#33ff99
Q52103661,former island,Locations,#33ff99
Q15982170,leisure park,Locations,#33ff99
Q7543083,avenue,Locations,#33ff99
Q960648,point of interest,Locations,#33ff99
Q2221906,geographic location,Locations,#33ff99
Q3024240,historical country,Locations,#33ff99
Q23718,cardinal direction,Locations,#33ff99
Q133056,mountain pass,Locations,#33ff99
Q113489728,OECD country,Locations,#33ff99
Q6266,nation,Locations,#33ff99
Q34763,peninsula,Locations,#33ff99
Q3502482,cultural region,Locations,#33ff99
Q1710033,italian autonomous region with special statute,Locations,#33ff99
Q15089,province of Italy,Locations,#33ff99
Q15110,metropolitan city of Italy,Locations,#33ff99
Q137535,county of Iran,Locations,#33ff99
Q1414991,area,Locations,#33ff99
Q28575,county,Locations,#33ff99
Q154547,duchy,Locations,#33ff99
Q10864048,first-level administrative division,Locations,#33ff99
Q19832712,historical administrative division,Locations,#33ff99
Q107390,federated state,Locations,#33ff99
Q180673,ceremonial county of England,Locations,#33ff99
Q5,human,People,#33ffff
Q21070568,human who may be fictional,People,#33ffff
Q14073567,sibling duo,People,#33ffff
Q9212979,musical duo,People,#33ffff
Q85942930,artistic duo,People,#33ffff
Q1400264,artist collective,People,#33ffff
Q16145172,trio,People,#33ffff
Q1826687,quartet,People,#33ffff
Q99241914,quintet,People,#33ffff
Q3046146,married couple,People,#33ffff
Q219160,couple,People,#33ffff
Q1141470,double act,People,#33ffff
Q109288828,group of men,People,#33ffff
Q109288863,group of women,People,#33ffff
Q16979650,sibling group,People,#33ffff
Q58603552,sibling trio,People,#33ffff
Q20643955,human biblical figure,People,#33ffff
Q176799,military unit,People,#33ffff
Q13417114,noble family,People,#33ffff
Q12826225,lord,People,#33ffff
Q178342,archangel,People,#33ffff
Q235113,angel,People,#33ffff
Q1509831,title of Virgin Mary,People,#33ffff
Q2634521,title of Jesus,People,#33ffff
Q33829,human population,People,#33ffff
Q41710,ethnic group,People,#33ffff
Q62796544,Italian noble family,People,#33ffff
Q16334295,group of humans,People,#33ffff
Q10648343,duo,People,#33ffff
Q15632617,fictional human,People,#33ffff
Q43412,apostle,People,#33ffff
Q8436,family,People,#33ffff
Q1292111,family of artists,People,#33ffff
Q164950,dynasty,People,#33ffff
Q205985,goddess,People,#33ffff
Q524158,kami,People,#33ffff
Q7055,Buddha,People,#33ffff
Q178885,deity,People,#33ffff
Q190,God,People,#33ffff
Q11688446,Roman deity,People,#33ffff
Q22988604,mythological Greek character,People,#33ffff
Q3658341,literary character,People,#33ffff
Q14756018,twins,People,#33ffff
Q28914,patron saint,People,#33ffff
Q43115,saint,People,#33ffff
Q3117863,isolated human group,People,#33ffff
Q2472587,people,People,#33ffff
Q22947,inhabitant,People,#33ffff
Q515,city,Human settlements,#3399ff
Q1549591,big city,Human settlements,#3399ff
Q1187811,college town,Human settlements,#3399ff
Q134626,district capital,Human settlements,#3399ff
Q208511,global city,Human settlements,#3399ff
Q702492,urban area,Human settlements,#3399ff
Q956214,chef-lieu,Human settlements,#3399ff
Q1637706,million city,Human settlements,#3399ff
Q747074,comune of Italy,Human settlements,#3399ff
Q484170,commune of France,Human settlements,#3399ff
Q42744322,urban municipality of Germany,Human settlements,#3399ff
Q15105893,town in Croatia,Human settlements,#3399ff
Q2264924,port settlement,Human settlements,#3399ff
Q15661340,ancient city,Human settlements,#3399ff
Q902814,border town,Human settlements,#3399ff
Q5119,capital,Human settlements,#3399ff
Q2202509,roman city,Human settlements,#3399ff
Q3957,town,Human settlements,#3399ff
Q486972,human settlement,Human settlements,#3399ff
Q4946461,spa-town,Human settlements,#3399ff
Q15135589,religious site,Human settlements,#3399ff
Q15303838,municipality seat,Human settlements,#3399ff
Q123705,neighborhood,Human settlements,#3399ff
Q7315416,residence park,Human settlements,#3399ff
Q5084,hamlet,Human settlements,#3399ff
Q181307,lieu-dit,Human settlements,#3399ff
Q61763947,municipality of Aragon,Human settlements,#3399ff
Q493522,municipality of Belgium,Human settlements,#3399ff
Q2198484,municipal district,Human settlements,#3399ff
Q18511725,market town,Human settlements,#3399ff
Q1134686,frazione,Human settlements,#3399ff
Q1093829,city of the United States,Human settlements,#3399ff
Q62049,county seat,Human settlements,#3399ff
Q131263,barracks,Human settlements,#3399ff
Q15632166,city part of Cologne,Human settlements,#3399ff
Q707813,Hanseatic city,Human settlements,#3399ff
Q35034452,locality of Berlin,Human settlements,#3399ff
Q70208,municipality of Switzerland,Human settlements,#3399ff
Q1852178,locality of Düsseldorf,Human settlements,#3399ff
Q2039348,municipality of the Netherlands,Human settlements,#3399ff
Q2983893,quarter,Human settlements,#3399ff
Q5327369,chōchō,Human settlements,#3399ff
Q3558970,village of Poland,Human settlements,#3399ff
Q188509,suburb,Human settlements,#3399ff
Q200250,metropolis,Human settlements,#3399ff
Q2074737,municipality of Spain,Human settlements,#3399ff
Q5153359,municipality of the Czech Republic,Human settlements,#3399ff
Q133442,city-state,Human settlements,#3399ff
Q148837,polis,Human settlements,#3399ff
Q51929311,largest city,Human settlements,#3399ff
Q50330360,second largest city,Human settlements,#3399ff
Q116457956,non-urban municipality in Germany,Human settlements,#3399ff
Q13220204,second-level administrative division,Human settlements,#3399ff
Q11618417,local administrative unit of 2nd level,Human settlements,#3399ff
Q1852859,cadastral populated place in the Netherlands,Human settlements,#3399ff
Q1392581,cycling city,Human settlements,#3399ff
Q14770218,cantonal capital of Switzerland,Human settlements,#3399ff
Q5195043,borough,Human settlements,#3399ff
Q408804,borough of New York City,Human settlements,#3399ff
Q287414,neighborhood in New York City,Human settlements,#3399ff
Q1093829,city in the United States,Human settlements,#3399ff
Q3301053,consolidated city-county,Human settlements,#3399ff
Q15284,municipality,Human settlements,#3399ff
Q57058,municipality of Croatia,Human settlements,#3399ff
Q43229,organization,Organization,#9933ff
Q4830453,business,Organization,#9933ff
Q6881511,enterprise,Organization,#9933ff
Q134161,joint-stock company,Organization,#9933ff
Q891723,public company,Organization,#9933ff
Q786820,automobile manufacturer,Organization,#9933ff
Q936518,aerospace manufacturer,Organization,#9933ff
Q22687,bank,Organization,#9933ff
Q2143354,insurance company,Organization,#9933ff
Q2401749,telecommunications company,Organization,#9933ff
Q4387609,architectural firm,Organization,#9933ff
Q222836,music publisher,Organization,#9933ff
Q1917775,music publishing company,Organization,#9933ff
Q157031,foundation,Organization,#9933ff
Q79913,non-governmental organization,Organization,#9933ff
Q1194093,international non-governmental organization,Organization,#9933ff
Q178706,institution,Organization,#9933ff
Q507619,retail chain,Organization,#9933ff
Q64027599,gas station chain,Organization,#9933ff
Q18043413,supermarket chain,Organization,#9933ff
Q132777643,grocery store chain,Organization,#9933ff
Q18509232,fast food restaurant chain,Organization,#9933ff
Q76213285,clothing store chain,Organization,#9933ff
Q18534542,restaurant chain,Organization,#9933ff
Q249556,railway company,Organization,#9933ff
Q10429667,car brand,Organization,#9933ff
Q270791,state-owned enterprise,Organization,#9933ff
Q327333,government agency,Organization,#9933ff
Q1618899,fashion label,Organization,#9933ff
Q15712205,intercity bus company,Organization,#9933ff
Q11424,film,Art,#ff3399
Q7889,video game,Art,#ff3399
Q4502142,visual artwork,Art,#ff3399
Q838948,artwork,Art,#ff3399
Q3305213,painting,Art,#ff3399
Q7725634,literary work,Art,#ff3399
Q15056993,aircraft family,Aircraft,#ff99ff
Q782885,first-generation jet fighter,Aircraft,#ff99ff
Q260838,second-generation jet fighter,Aircraft,#ff99ff
Q367911,third-generation jet fighter,Aircraft,#ff99ff
Q1188543,fourth-generation jet fighter,Aircraft,#ff99ff
Q560406,fifth-generation jet fighter,Aircraft,#ff99ff
Q2165278,glider,Aircraft,#ff99ff
Q15056995,aircraft model,Aircraft,#ff99ff
Q210932,airliner,Aircraft,#ff99ff
Q19762458,airliner with 4 turboprop engines,Aircraft,#ff99ff
Q170007,supersonic aircraft,Aircraft,#ff99ff
Q170877,bomber,Aircraft,#ff99ff
Q753058,attack helicopter,Aircraft,#ff99ff
Q2735392,utility helicopter,Aircraft,#ff99ff
Q1875621,aircraft class,Aircraft,#ff99ff
Q19832486,locomotive class,Artifact,#ffff99
Q953960,parking meter,Artifact,#ffff99
Q657345,ticket machine,Artifact,#ffff99
